acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.119,https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe,0.64,220781,0.533,3eR23VReFzcdmS7TYCrhCe,0.0,0,0.0864,-6.596,1,0.0706,99.968,4,https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe,audio_features,spotify:track:3eR23VReFzcdmS7TYCrhCe,0.515
0.12,https://api.spotify.com/v1/audio-analysis/3sFlG5sYt712TtjvWM8Ocb,0.553,200250,0.866,3sFlG5sYt712TtjvWM8Ocb,0.0,5,0.228,-4.698,0,0.0514,79.953,4,https://api.spotify.com/v1/tracks/3sFlG5sYt712TtjvWM8Ocb,audio_features,spotify:track:3sFlG5sYt712TtjvWM8Ocb,0.719
0.121,https://api.spotify.com/v1/audio-analysis/37ZtpRBkHcaq6hHy0X98zn,0.657,205493,0.88,37ZtpRBkHcaq6hHy0X98zn,0.0,10,0.463,-3.672,0,0.102,150.084,4,https://api.spotify.com/v1/tracks/37ZtpRBkHcaq6hHy0X98zn,audio_features,spotify:track:37ZtpRBkHcaq6hHy0X98zn,0.769
0.0903,https://api.spotify.com/v1/audio-analysis/7CZyCXKG6d5ALeq41sLzbw,0.498,229573,0.8,7CZyCXKG6d5ALeq41sLzbw,0.0,1,0.147,-2.665,0,0.0503,139.918,4,https://api.spotify.com/v1/tracks/7CZyCXKG6d5ALeq41sLzbw,audio_features,spotify:track:7CZyCXKG6d5ALeq41sLzbw,0.272
0.296,https://api.spotify.com/v1/audio-analysis/576v1keY82NOPITMNu0wD2,0.574,300197,0.578,576v1keY82NOPITMNu0wD2,0.0,9,0.114,-3.188,0,0.0343,85.186,4,https://api.spotify.com/v1/tracks/576v1keY82NOPITMNu0wD2,audio_features,spotify:track:576v1keY82NOPITMNu0wD2,0.274
0.643,https://api.spotify.com/v1/audio-analysis/0w3Mfe4PIVjuFjJbe3OlYv,0.567,266848,0.682,0w3Mfe4PIVjuFjJbe3OlYv,0.0,4,0.512,-6.423,1,0.274,79.043,4,https://api.spotify.com/v1/tracks/0w3Mfe4PIVjuFjJbe3OlYv,audio_features,spotify:track:0w3Mfe4PIVjuFjJbe3OlYv,0.668
0.345,https://api.spotify.com/v1/audio-analysis/3QHMxEOAGD51PDlbFPHLyJ,0.656,252347,0.877,3QHMxEOAGD51PDlbFPHLyJ,0.0,0,0.349,-3.231,0,0.0342,105.018,4,https://api.spotify.com/v1/tracks/3QHMxEOAGD51PDlbFPHLyJ,audio_features,spotify:track:3QHMxEOAGD51PDlbFPHLyJ,0.894
0.000652,https://api.spotify.com/v1/audio-analysis/26NXCDLd6667YRtlbWEE55,0.805,374575,0.809,26NXCDLd6667YRtlbWEE55,0.763,2,0.04,-6.501,1,0.0626,120.01,4,https://api.spotify.com/v1/tracks/26NXCDLd6667YRtlbWEE55,audio_features,spotify:track:26NXCDLd6667YRtlbWEE55,0.277
0.105,https://api.spotify.com/v1/audio-analysis/4Lt6GXGzYsa1tgkv3nGSTm,0.738,192921,0.85,4Lt6GXGzYsa1tgkv3nGSTm,0.0,8,0.23,-3.049,1,0.0642,98.013,4,https://api.spotify.com/v1/tracks/4Lt6GXGzYsa1tgkv3nGSTm,audio_features,spotify:track:4Lt6GXGzYsa1tgkv3nGSTm,0.865
0.143,https://api.spotify.com/v1/audio-analysis/2sTDlCxmuZCTDKKk9f1qus,0.651,231704,0.799,2sTDlCxmuZCTDKKk9f1qus,0.634,9,0.112,-4.02,0,0.0611,143.992,4,https://api.spotify.com/v1/tracks/2sTDlCxmuZCTDKKk9f1qus,audio_features,spotify:track:2sTDlCxmuZCTDKKk9f1qus,0.223
0.00921,https://api.spotify.com/v1/audio-analysis/1v7L65Lzy0j0vdpRjJewt1,0.686,322227,0.735,1v7L65Lzy0j0vdpRjJewt1,0.00066,2,0.342,-4.616,1,0.264,171.355,4,https://api.spotify.com/v1/tracks/1v7L65Lzy0j0vdpRjJewt1,audio_features,spotify:track:1v7L65Lzy0j0vdpRjJewt1,0.0596
0.0174,https://api.spotify.com/v1/audio-analysis/377uEWjxVKksQDlwDqaIfx,0.691,156155,0.856,377uEWjxVKksQDlwDqaIfx,4.76e-05,11,0.111,-3.899,1,0.0383,117.081,4,https://api.spotify.com/v1/tracks/377uEWjxVKksQDlwDqaIfx,audio_features,spotify:track:377uEWjxVKksQDlwDqaIfx,0.638
0.1,https://api.spotify.com/v1/audio-analysis/37kP0yUo66nRnFHtC5rV1M,0.811,170528,0.792,37kP0yUo66nRnFHtC5rV1M,0.0,1,0.395,-6.081,0,0.175,124.01,4,https://api.spotify.com/v1/tracks/37kP0yUo66nRnFHtC5rV1M,audio_features,spotify:track:37kP0yUo66nRnFHtC5rV1M,0.854
0.833,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,0.392,214707,0.574,0lx2cLdOt3piJbcaXIV74f,0.00179,7,0.145,-9.195,1,0.17,81.112,4,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,audio_features,spotify:track:0lx2cLdOt3piJbcaXIV74f,0.529
0.369,https://api.spotify.com/v1/audio-analysis/2l4NKSQbBA3sV0nxpNjSkj,0.675,244096,0.554,2l4NKSQbBA3sV0nxpNjSkj,0.0,0,0.132,-5.853,1,0.0363,79.958,3,https://api.spotify.com/v1/tracks/2l4NKSQbBA3sV0nxpNjSkj,audio_features,spotify:track:2l4NKSQbBA3sV0nxpNjSkj,0.601
0.018,https://api.spotify.com/v1/audio-analysis/6Dy1jexKYriXAVG6evyUTJ,0.787,162604,0.833,6Dy1jexKYriXAVG6evyUTJ,0.00747,8,0.0374,-4.403,1,0.0478,123.97,4,https://api.spotify.com/v1/tracks/6Dy1jexKYriXAVG6evyUTJ,audio_features,spotify:track:6Dy1jexKYriXAVG6evyUTJ,0.796
0.584,https://api.spotify.com/v1/audio-analysis/1FlL8ycld6uVDDyhV7P5FA,0.765,164706,0.625,1FlL8ycld6uVDDyhV7P5FA,0.00111,9,0.112,-3.599,0,0.0548,102.101,4,https://api.spotify.com/v1/tracks/1FlL8ycld6uVDDyhV7P5FA,audio_features,spotify:track:1FlL8ycld6uVDDyhV7P5FA,0.262
0.0136,https://api.spotify.com/v1/audio-analysis/3aQem4jVGdhtg116TmJnHz,0.781,178154,0.594,3aQem4jVGdhtg116TmJnHz,0.0,0,0.162,-6.959,0,0.0485,129.895,4,https://api.spotify.com/v1/tracks/3aQem4jVGdhtg116TmJnHz,audio_features,spotify:track:3aQem4jVGdhtg116TmJnHz,0.0628
0.0125,https://api.spotify.com/v1/audio-analysis/6gdDu39yYqPcaTgCwYEW8i,0.683,267947,0.887,6gdDu39yYqPcaTgCwYEW8i,0.446,6,0.318,-4.944,0,0.0497,132.007,4,https://api.spotify.com/v1/tracks/6gdDu39yYqPcaTgCwYEW8i,audio_features,spotify:track:6gdDu39yYqPcaTgCwYEW8i,0.551
0.623,https://api.spotify.com/v1/audio-analysis/1llaUCfG1g5WzKt6JafYyk,0.689,231375,0.577,1llaUCfG1g5WzKt6JafYyk,0.00653,11,0.197,-5.029,0,0.0482,160.025,3,https://api.spotify.com/v1/tracks/1llaUCfG1g5WzKt6JafYyk,audio_features,spotify:track:1llaUCfG1g5WzKt6JafYyk,0.382
0.488,https://api.spotify.com/v1/audio-analysis/3Oe3VdPn6rAueriQvFhCBA,0.814,230000,0.666,3Oe3VdPn6rAueriQvFhCBA,4.23e-05,6,0.108,-6.555,1,0.0635,94.02,4,https://api.spotify.com/v1/tracks/3Oe3VdPn6rAueriQvFhCBA,audio_features,spotify:track:3Oe3VdPn6rAueriQvFhCBA,0.714
0.135,https://api.spotify.com/v1/audio-analysis/2EBCVPNAG46nbgs6jXPGvv,0.747,210627,0.716,2EBCVPNAG46nbgs6jXPGvv,0.0,11,0.251,-2.457,0,0.0751,125.006,4,https://api.spotify.com/v1/tracks/2EBCVPNAG46nbgs6jXPGvv,audio_features,spotify:track:2EBCVPNAG46nbgs6jXPGvv,0.751
0.616,https://api.spotify.com/v1/audio-analysis/5KcDU60p9xsYuPQarUpq6C,0.74,170053,0.49,5KcDU60p9xsYuPQarUpq6C,0.0,0,0.262,-3.116,1,0.0288,132.97,3,https://api.spotify.com/v1/tracks/5KcDU60p9xsYuPQarUpq6C,audio_features,spotify:track:5KcDU60p9xsYuPQarUpq6C,0.776
0.0355,https://api.spotify.com/v1/audio-analysis/563SfWAHJs4FBZMkRN0IFN,0.688,223079,0.533,563SfWAHJs4FBZMkRN0IFN,3.48e-06,6,0.172,-8.363,0,0.0865,164.069,4,https://api.spotify.com/v1/tracks/563SfWAHJs4FBZMkRN0IFN,audio_features,spotify:track:563SfWAHJs4FBZMkRN0IFN,0.567
0.08,https://api.spotify.com/v1/audio-analysis/6pyiMiFDcNxdI6OHm2WcSq,0.6,209000,0.7,6pyiMiFDcNxdI6OHm2WcSq,0.0,10,0.08,-4.0,0,0.44,228.1,4,https://api.spotify.com/v1/tracks/6pyiMiFDcNxdI6OHm2WcSq,audio_features,spotify:track:6pyiMiFDcNxdI6OHm2WcSq,0.44
0.858,https://api.spotify.com/v1/audio-analysis/3IPJg1sdqLj12kFIndaonN,0.695,199733,0.379,3IPJg1sdqLj12kFIndaonN,0.0,6,0.106,-9.147,1,0.034,105.057,4,https://api.spotify.com/v1/tracks/3IPJg1sdqLj12kFIndaonN,audio_features,spotify:track:3IPJg1sdqLj12kFIndaonN,0.805
0.162,https://api.spotify.com/v1/audio-analysis/61dCUoMCg28qEBzrW6htYM,0.799,227833,0.586,61dCUoMCg28qEBzrW6htYM,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,https://api.spotify.com/v1/tracks/61dCUoMCg28qEBzrW6htYM,audio_features,spotify:track:61dCUoMCg28qEBzrW6htYM,0.549
0.0132,https://api.spotify.com/v1/audio-analysis/0b11D9D0hMOYCIMN3OKreM,0.504,186022,0.788,0b11D9D0hMOYCIMN3OKreM,0.0,3,0.363,-4.113,0,0.214,169.907,4,https://api.spotify.com/v1/tracks/0b11D9D0hMOYCIMN3OKreM,audio_features,spotify:track:0b11D9D0hMOYCIMN3OKreM,0.228
0.0358,https://api.spotify.com/v1/audio-analysis/1m0UFnuTktOkksvjbF9z0m,0.808,235556,0.661,1m0UFnuTktOkksvjbF9z0m,0.0,0,0.138,-6.237,0,0.0395,107.992,4,https://api.spotify.com/v1/tracks/1m0UFnuTktOkksvjbF9z0m,audio_features,spotify:track:1m0UFnuTktOkksvjbF9z0m,0.804
0.224,https://api.spotify.com/v1/audio-analysis/09riz9pAPJyYYDVynE5xxY,0.83,175476,0.698,09riz9pAPJyYYDVynE5xxY,1.02e-06,5,0.191,-6.517,0,0.077,132.99,4,https://api.spotify.com/v1/tracks/09riz9pAPJyYYDVynE5xxY,audio_features,spotify:track:09riz9pAPJyYYDVynE5xxY,0.595
0.0163,https://api.spotify.com/v1/audio-analysis/5tDbyeaCvxjNCBcupQucGo,0.671,145612,0.53,5tDbyeaCvxjNCBcupQucGo,0.0,1,0.337,-13.835,0,0.185,132.008,4,https://api.spotify.com/v1/tracks/5tDbyeaCvxjNCBcupQucGo,audio_features,spotify:track:5tDbyeaCvxjNCBcupQucGo,0.577
0.992,https://api.spotify.com/v1/audio-analysis/4NB9ENjaaw6ZC80hmVAvHI,0.261,105744,0.0281,4NB9ENjaaw6ZC80hmVAvHI,0.92,9,0.0893,-25.43,0,0.0365,107.664,3,https://api.spotify.com/v1/tracks/4NB9ENjaaw6ZC80hmVAvHI,audio_features,spotify:track:4NB9ENjaaw6ZC80hmVAvHI,0.0387
0.108,https://api.spotify.com/v1/audio-analysis/7AOJcugo17Kr1WUheSI6Oq,0.837,157059,0.944,7AOJcugo17Kr1WUheSI6Oq,8.46e-05,0,0.107,-6.516,1,0.352,169.975,4,https://api.spotify.com/v1/tracks/7AOJcugo17Kr1WUheSI6Oq,audio_features,spotify:track:7AOJcugo17Kr1WUheSI6Oq,0.681
0.3,https://api.spotify.com/v1/audio-analysis/74wEiOpnvCe1tCTWKGSYta,0.78,256520,0.731,74wEiOpnvCe1tCTWKGSYta,2.56e-06,9,0.0981,-4.003,0,0.162,100.045,4,https://api.spotify.com/v1/tracks/74wEiOpnvCe1tCTWKGSYta,audio_features,spotify:track:74wEiOpnvCe1tCTWKGSYta,0.338
0.465,https://api.spotify.com/v1/audio-analysis/72Z2D7jpKevicRkyL45mbw,0.655,222998,0.803,72Z2D7jpKevicRkyL45mbw,4.29e-05,9,0.0499,-7.472,1,0.179,90.973,4,https://api.spotify.com/v1/tracks/72Z2D7jpKevicRkyL45mbw,audio_features,spotify:track:72Z2D7jpKevicRkyL45mbw,0.651
0.00961,https://api.spotify.com/v1/audio-analysis/46N3FCKFABRjNoNBVq4osr,0.755,209552,0.945,46N3FCKFABRjNoNBVq4osr,0.195,0,0.862,-5.695,1,0.0533,133.987,4,https://api.spotify.com/v1/tracks/46N3FCKFABRjNoNBVq4osr,audio_features,spotify:track:46N3FCKFABRjNoNBVq4osr,0.797
0.23,https://api.spotify.com/v1/audio-analysis/59ywHNwwchG4nZJMLyxSzd,0.919,205803,0.622,59ywHNwwchG4nZJMLyxSzd,4.24e-06,1,0.122,-7.384,1,0.0997,140.022,4,https://api.spotify.com/v1/tracks/59ywHNwwchG4nZJMLyxSzd,audio_features,spotify:track:59ywHNwwchG4nZJMLyxSzd,0.423
0.316,https://api.spotify.com/v1/audio-analysis/6jDe94y1dbLDU53Q1NPxLH,0.447,237867,0.61,6jDe94y1dbLDU53Q1NPxLH,0.000175,1,0.0984,-6.161,0,0.188,138.266,5,https://api.spotify.com/v1/tracks/6jDe94y1dbLDU53Q1NPxLH,audio_features,spotify:track:6jDe94y1dbLDU53Q1NPxLH,0.718
0.593,https://api.spotify.com/v1/audio-analysis/4QCwvUs4ob87Tq9VP07Uo3,0.458,179945,0.677,4QCwvUs4ob87Tq9VP07Uo3,0.0,8,0.238,-5.783,1,0.158,80.344,3,https://api.spotify.com/v1/tracks/4QCwvUs4ob87Tq9VP07Uo3,audio_features,spotify:track:4QCwvUs4ob87Tq9VP07Uo3,0.696
0.095,https://api.spotify.com/v1/audio-analysis/2r5NsaSsnjqlwVATbpHeMH,0.6,186233,0.809,2r5NsaSsnjqlwVATbpHeMH,0.0,4,0.287,-2.368,1,0.0674,139.912,4,https://api.spotify.com/v1/tracks/2r5NsaSsnjqlwVATbpHeMH,audio_features,spotify:track:2r5NsaSsnjqlwVATbpHeMH,0.732
0.09,https://api.spotify.com/v1/audio-analysis/50rGbTr2wrWnlIelPQxi87,0.63,197000,0.59,50rGbTr2wrWnlIelPQxi87,0.0,8,0.1,-5.04,1,0.03,125.03,4,https://api.spotify.com/v1/tracks/50rGbTr2wrWnlIelPQxi87,audio_features,spotify:track:50rGbTr2wrWnlIelPQxi87,0.1
0.0474,https://api.spotify.com/v1/audio-analysis/6Xj014IHwbLVjiVT6H89on,0.812,139146,0.791,6Xj014IHwbLVjiVT6H89on,9.08e-05,8,0.305,-3.704,0,0.0279,109.969,3,https://api.spotify.com/v1/tracks/6Xj014IHwbLVjiVT6H89on,audio_features,spotify:track:6Xj014IHwbLVjiVT6H89on,0.635
0.123,https://api.spotify.com/v1/audio-analysis/4d4ZXH4dr5bYfgErHiZCX2,0.817,208615,0.67,4d4ZXH4dr5bYfgErHiZCX2,1.92e-06,1,0.128,-6.534,1,0.0506,130.058,3,https://api.spotify.com/v1/tracks/4d4ZXH4dr5bYfgErHiZCX2,audio_features,spotify:track:4d4ZXH4dr5bYfgErHiZCX2,0.495
0.359,https://api.spotify.com/v1/audio-analysis/6owBQdNjHeBM55lsJcRKsB,0.792,99022,0.52,6owBQdNjHeBM55lsJcRKsB,0.0,0,0.427,-10.683,1,0.0613,160.2,3,https://api.spotify.com/v1/tracks/6owBQdNjHeBM55lsJcRKsB,audio_features,spotify:track:6owBQdNjHeBM55lsJcRKsB,0.934
0.586,https://api.spotify.com/v1/audio-analysis/1K8AtBJXcdq5mywMnZuARP,0.541,187381,0.713,1K8AtBJXcdq5mywMnZuARP,0.0,0,0.661,-4.313,1,0.0368,110.414,4,https://api.spotify.com/v1/tracks/1K8AtBJXcdq5mywMnZuARP,audio_features,spotify:track:1K8AtBJXcdq5mywMnZuARP,0.285
0.442,https://api.spotify.com/v1/audio-analysis/2qlOW8NtPlGOxosRVEC4Tr,0.474,219034,0.582,2qlOW8NtPlGOxosRVEC4Tr,0.0,4,0.329,-5.701,0,0.0419,81.573,4,https://api.spotify.com/v1/tracks/2qlOW8NtPlGOxosRVEC4Tr,audio_features,spotify:track:2qlOW8NtPlGOxosRVEC4Tr,0.212
0.00138,https://api.spotify.com/v1/audio-analysis/776AftMmFFAWUIEAb3lHhw,0.625,194787,0.939,776AftMmFFAWUIEAb3lHhw,0.0,4,0.424,-3.115,0,0.0669,102.999,4,https://api.spotify.com/v1/tracks/776AftMmFFAWUIEAb3lHhw,audio_features,spotify:track:776AftMmFFAWUIEAb3lHhw,0.644
0.352,https://api.spotify.com/v1/audio-analysis/1eCpKyqGCQ3lignyphxlmN,0.698,113208,0.767,1eCpKyqGCQ3lignyphxlmN,0.0,7,0.0903,-7.428,0,0.0653,142.177,3,https://api.spotify.com/v1/tracks/1eCpKyqGCQ3lignyphxlmN,audio_features,spotify:track:1eCpKyqGCQ3lignyphxlmN,0.771
0.119,https://api.spotify.com/v1/audio-analysis/5JEzgajKcC4eIQfRu3cZk7,0.43,143669,0.788,5JEzgajKcC4eIQfRu3cZk7,0.0,6,0.11,-5.615,0,0.0684,120.275,4,https://api.spotify.com/v1/tracks/5JEzgajKcC4eIQfRu3cZk7,audio_features,spotify:track:5JEzgajKcC4eIQfRu3cZk7,0.33
0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.801,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
0.00224,https://api.spotify.com/v1/audio-analysis/2Aqx2nSJ7HhLyxVSTt85xD,0.241,238746,0.721,2Aqx2nSJ7HhLyxVSTt85xD,0.0144,8,0.11,-7.606,0,0.0319,94.903,4,https://api.spotify.com/v1/tracks/2Aqx2nSJ7HhLyxVSTt85xD,audio_features,spotify:track:2Aqx2nSJ7HhLyxVSTt85xD,0.492
0.0305,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,0.902,303077,0.518,4wFjTWCunQFKtukqrNijEt,0.0,2,0.325,-5.32,1,0.183,137.993,4,https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt,audio_features,spotify:track:4wFjTWCunQFKtukqrNijEt,0.188
0.0604,https://api.spotify.com/v1/audio-analysis/3OzCF9i6Ey7EkkAYJztmKp,0.675,181279,0.751,3OzCF9i6Ey7EkkAYJztmKp,0.0,0,0.0893,-3.539,1,0.0296,118.384,4,https://api.spotify.com/v1/tracks/3OzCF9i6Ey7EkkAYJztmKp,audio_features,spotify:track:3OzCF9i6Ey7EkkAYJztmKp,0.612
0.397,https://api.spotify.com/v1/audio-analysis/2cEnKRR4dYBB2VA1mjlb1z,0.777,155738,0.59,2cEnKRR4dYBB2VA1mjlb1z,0.0,0,0.169,-8.741,0,0.286,147.978,4,https://api.spotify.com/v1/tracks/2cEnKRR4dYBB2VA1mjlb1z,audio_features,spotify:track:2cEnKRR4dYBB2VA1mjlb1z,0.238
0.0113,https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW,0.593,309053,0.749,5ruzrDWcT0vuJIOMW7gMnW,0.106,5,0.314,-5.67,1,0.0475,164.959,4,https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW,audio_features,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,0.649
0.284,https://api.spotify.com/v1/audio-analysis/3d0WouFnFmr0K3kjeza3fF,0.778,220360,0.824,3d0WouFnFmr0K3kjeza3fF,0.0,10,0.358,-5.892,0,0.0707,100.024,4,https://api.spotify.com/v1/tracks/3d0WouFnFmr0K3kjeza3fF,audio_features,spotify:track:3d0WouFnFmr0K3kjeza3fF,0.758
0.0343,https://api.spotify.com/v1/audio-analysis/7b4fxkOA4NDr4tDylrb10K,0.728,194107,0.696,7b4fxkOA4NDr4tDylrb10K,2.15e-05,4,0.228,-6.215,0,0.0324,118.027,4,https://api.spotify.com/v1/tracks/7b4fxkOA4NDr4tDylrb10K,audio_features,spotify:track:7b4fxkOA4NDr4tDylrb10K,0.836
0.444,https://api.spotify.com/v1/audio-analysis/70v5IPzgtjbJTJqmWPensj,0.734,224893,0.834,70v5IPzgtjbJTJqmWPensj,0.0,11,0.106,-3.313,1,0.0486,91.01,4,https://api.spotify.com/v1/tracks/70v5IPzgtjbJTJqmWPensj,audio_features,spotify:track:70v5IPzgtjbJTJqmWPensj,0.92
0.759,https://api.spotify.com/v1/audio-analysis/26cvTWJq2E1QqN4jyH2OTU,0.506,231100,0.438,26cvTWJq2E1QqN4jyH2OTU,8.64e-06,5,0.109,-7.069,1,0.0268,129.538,4,https://api.spotify.com/v1/tracks/26cvTWJq2E1QqN4jyH2OTU,audio_features,spotify:track:26cvTWJq2E1QqN4jyH2OTU,0.178
0.0286,https://api.spotify.com/v1/audio-analysis/7ge7BHazYbVKi8qyZUX1Bm,0.585,197530,0.641,7ge7BHazYbVKi8qyZUX1Bm,0.0,6,0.316,-4.269,0,0.133,88.284,4,https://api.spotify.com/v1/tracks/7ge7BHazYbVKi8qyZUX1Bm,audio_features,spotify:track:7ge7BHazYbVKi8qyZUX1Bm,0.266
0.013,https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l,0.551,240760,0.801,1mMLMZYXkMueg65jRRWG1l,6.03e-06,6,0.265,-5.069,1,0.0303,128.027,4,https://api.spotify.com/v1/tracks/1mMLMZYXkMueg65jRRWG1l,audio_features,spotify:track:1mMLMZYXkMueg65jRRWG1l,0.625
0.168,https://api.spotify.com/v1/audio-analysis/7IYoh1u7dFM1xIWSEYd5B8,0.452,212893,0.683,7IYoh1u7dFM1xIWSEYd5B8,0.0,1,0.102,-4.829,1,0.0337,183.937,4,https://api.spotify.com/v1/tracks/7IYoh1u7dFM1xIWSEYd5B8,audio_features,spotify:track:7IYoh1u7dFM1xIWSEYd5B8,0.445
0.32,https://api.spotify.com/v1/audio-analysis/39L3LdlHS3gqB62HPWaJRg,0.914,225655,0.698,39L3LdlHS3gqB62HPWaJRg,8.76e-06,1,0.083,-5.228,1,0.115,99.011,4,https://api.spotify.com/v1/tracks/39L3LdlHS3gqB62HPWaJRg,audio_features,spotify:track:39L3LdlHS3gqB62HPWaJRg,0.757
0.00526,https://api.spotify.com/v1/audio-analysis/2doTn2LWTKN1Z0lZJG2WQw,0.621,149653,0.66,2doTn2LWTKN1Z0lZJG2WQw,0.0,11,0.072,-6.208,0,0.0366,119.937,4,https://api.spotify.com/v1/tracks/2doTn2LWTKN1Z0lZJG2WQw,audio_features,spotify:track:2doTn2LWTKN1Z0lZJG2WQw,0.407
0.262,https://api.spotify.com/v1/audio-analysis/3ezO8gfskSWM3rk0GTfhFl,0.667,252348,0.604,3ezO8gfskSWM3rk0GTfhFl,0.0,6,0.0842,-5.119,0,0.128,81.869,4,https://api.spotify.com/v1/tracks/3ezO8gfskSWM3rk0GTfhFl,audio_features,spotify:track:3ezO8gfskSWM3rk0GTfhFl,0.7
0.0154,https://api.spotify.com/v1/audio-analysis/7Ee6XgP8EHKDhTMYLIndu9,0.59,304536,0.874,7Ee6XgP8EHKDhTMYLIndu9,1.68e-06,9,0.947,-6.724,1,0.068,126.999,4,https://api.spotify.com/v1/tracks/7Ee6XgP8EHKDhTMYLIndu9,audio_features,spotify:track:7Ee6XgP8EHKDhTMYLIndu9,0.465
0.27,https://api.spotify.com/v1/audio-analysis/6wCv0m87EJ6kYGUi5c0kbG,0.752,129687,0.701,6wCv0m87EJ6kYGUi5c0kbG,0.0,6,0.215,-3.542,0,0.0342,111.02,1,https://api.spotify.com/v1/tracks/6wCv0m87EJ6kYGUi5c0kbG,audio_features,spotify:track:6wCv0m87EJ6kYGUi5c0kbG,0.836
0.698,https://api.spotify.com/v1/audio-analysis/0s9UBMaPdTEAozYejyukbS,0.796,211814,0.646,0s9UBMaPdTEAozYejyukbS,0.0,0,0.12,-5.013,1,0.0356,107.565,3,https://api.spotify.com/v1/tracks/0s9UBMaPdTEAozYejyukbS,audio_features,spotify:track:0s9UBMaPdTEAozYejyukbS,0.727
0.0435,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,0.713,226739,0.802,3vv9phIu6Y1vX3jcqaGz5Z,0.00377,4,0.309,-7.055,1,0.0561,100.001,4,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,audio_features,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.343
0.0509,https://api.spotify.com/v1/audio-analysis/5nzhL67GpF9szXWg5y509A,0.669,203881,0.578,5nzhL67GpF9szXWg5y509A,0.0,10,0.0796,-4.669,0,0.374,158.969,4,https://api.spotify.com/v1/tracks/5nzhL67GpF9szXWg5y509A,audio_features,spotify:track:5nzhL67GpF9szXWg5y509A,0.7
0.155,https://api.spotify.com/v1/audio-analysis/3gYco8uoFBmpxqYlz3Zhs7,0.894,335737,0.721,3gYco8uoFBmpxqYlz3Zhs7,0.0,4,0.154,-5.829,0,0.259,107.963,4,https://api.spotify.com/v1/tracks/3gYco8uoFBmpxqYlz3Zhs7,audio_features,spotify:track:3gYco8uoFBmpxqYlz3Zhs7,0.392
0.476,https://api.spotify.com/v1/audio-analysis/3Zf4GutWZ7Hv3wsVQsSQPs,0.862,197284,0.72,3Zf4GutWZ7Hv3wsVQsSQPs,0.0,4,0.0543,-4.155,1,0.0361,129.993,4,https://api.spotify.com/v1/tracks/3Zf4GutWZ7Hv3wsVQsSQPs,audio_features,spotify:track:3Zf4GutWZ7Hv3wsVQsSQPs,0.967
0.499,https://api.spotify.com/v1/audio-analysis/5PycBIeabfvX3n9ILG7Vrv,0.757,235133,0.632,5PycBIeabfvX3n9ILG7Vrv,0.0,2,0.0723,-6.83,1,0.0549,122.936,4,https://api.spotify.com/v1/tracks/5PycBIeabfvX3n9ILG7Vrv,audio_features,spotify:track:5PycBIeabfvX3n9ILG7Vrv,0.742
0.385,https://api.spotify.com/v1/audio-analysis/0KXdSF0Poa57KOepZ3hKrh,0.768,170192,0.921,0KXdSF0Poa57KOepZ3hKrh,0.0,0,0.936,-2.921,0,0.0611,146.107,4,https://api.spotify.com/v1/tracks/0KXdSF0Poa57KOepZ3hKrh,audio_features,spotify:track:0KXdSF0Poa57KOepZ3hKrh,0.701
0.00623,https://api.spotify.com/v1/audio-analysis/63HwAAXuSV2tzIUPoHOwZa,0.762,182857,0.895,63HwAAXuSV2tzIUPoHOwZa,0.142,8,0.204,-4.562,1,0.0734,125.985,4,https://api.spotify.com/v1/tracks/63HwAAXuSV2tzIUPoHOwZa,audio_features,spotify:track:63HwAAXuSV2tzIUPoHOwZa,0.757
0.621,https://api.spotify.com/v1/audio-analysis/5MRpN0goZnucE8O9d5ppxp,0.669,192580,0.72,5MRpN0goZnucE8O9d5ppxp,0.0,3,0.107,-5.055,1,0.263,175.992,3,https://api.spotify.com/v1/tracks/5MRpN0goZnucE8O9d5ppxp,audio_features,spotify:track:5MRpN0goZnucE8O9d5ppxp,0.664
