Track,Artist,Genre,Release Date,All Time Rank,Spotify Streams,Spotify Popularity,YouTube Views,TikTok Views,AirPlay Spins,Shazam Counts,Explicit Track,Isrc,Spotify_id,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_signature,Valence
2002,Anne-Marie,Pop,1/1/2015,3160,1531490541,73,391667255,892595513,64453,5500764,0,GBAHS1800094,2BgEsaKNfHUdlh97KmvFyo,0.0372,0.697,186987.0,0.683,0.0,1.0,0.137,-2.881,0.0,0.117,96.133,4.0,0.603
P,Standly,Latin,1/3/2022,3168,241291389,67,297484348,308712763,942,365242,0,US7VG2202994,6XUhm8HUzw0BFNf7NKk1E4,0.132,0.808,186122.0,0.833,0.000631,10.0,0.0691,-3.515,1.0,0.0517,97.98,4.0,0.77
Dark Horse,Katy Perry,R&B/Soul,1/1/2013,3162,1445950326,74,248178591,984530315,158891,19991903,0,USUM71311296,4jbmgIyjGoXjY01XxatOx6,0.00314,0.647,215672.0,0.585,0.0,6.0,0.165,-6.123,1.0,0.0512,131.934,4.0,0.353
Are You Bored Yet,Wallows,Pop,2/1/2019,3186,842749499,76,125641322,342062376,34495,1169198,0,USAT21812258,57RA3JGafJm5zRtKJiKPIm,0.156,0.682,178000.0,0.683,2.32e-05,8.0,0.273,-6.444,0.0,0.0287,120.023,4.0,0.64
Yeah Right,Joji,Pop,5/8/2018,3192,707551397,21,222319540,186530347,119,1508168,1,USUYG1194991,52ooD6LHuXFubM6d1CDD93,0.62,0.671,174358.0,0.589,0.234,1.0,0.0992,-9.573,1.0,0.128,169.031,4.0,0.201
Let You Love Me,Rita Ora,Rock,9/21/2018,3183,527760843,59,684308632,367325979,1348,5278882,0,GBAHS1800674,5Fla3zyOCcIRqrDoKLU0DP,0.275,0.475,191120.0,0.846,0.0,10.0,0.0824,-3.344,1.0,0.283,96.036,4.0,0.451
Por Primera Vez,Camilo,R&B/Soul,3/9/2020,3201,297150374,62,586564510,403373148,11895,392074,0,USSD12000019,0pgj4EzB1XRqgZemoMNG5D,0.143,0.72,182709.0,0.606,0.0,1.0,0.0824,-3.54,1.0,0.116,165.882,4.0,0.805
We Are Never Ever Getting Back Together,Taylor Swift,Pop,1/1/2012,3197,669895431,67,909093534,328889314,29308,4565091,0,USCJY1231018,0VwNdo84DaVYLIkbVO86ND,0.00957,0.628,193147.0,0.676,2.65e-05,7.0,0.121,-5.911,1.0,0.0916,85.984,4.0,0.75
Soundgasm,Rema,Latin,6/10/2021,3195,142352659,58,105833149,129897849,9295,2768798,1,NGA3B2114003,5c549LWiKCWGvcDsZwMN6v,0.119,0.805,204755.0,0.525,0.00203,6.0,0.0779,-7.376,0.0,0.0638,100.033,4.0,0.693
Wanda,Quevedo,Pop,1/20/2023,3184,306952759,68,32391738,101766021,3480,320412,0,BK4DA2215298,3FFMEWwqmcTHOY8Il2uVUP,0.285,0.718,160909.0,0.657,0.0,4.0,0.259,-4.372,0.0,0.0666,176.036,4.0,0.954
Darba 9Adiya,Moha K,R&B/Soul,4/28/2023,3196,46356684,53,74548185,1429881947,1667,658573,0,FR6F32300680,0WCiCbdRB54GMzlRGs3Fa4,0.354,0.603,149209.0,0.581,4.2e-05,11.0,0.35,-6.293,0.0,0.144,87.781,3.0,0.809
Empelotica,Lenny TavÃÂ¯ÃÂ¿ÃÂ½ÃÂ¯ÃÂ¿,Pop,2/22/2024,3181,68349764,8,16821942,10013585,1143,134177,1,USWL12400540,0dKsNKiWmqkoz8YAUzfigC,0.0795,0.728,190323.0,0.74,0.0,11.0,0.109,-3.091,1.0,0.111,92.967,4.0,0.651
Le Va Doler,Grupo Frontera,Pop,5/25/2023,3187,129573063,63,124184578,168267163,1653,236018,0,FRX762399738,04S5b4JL0qm7GAiRQLWzvc,0.0847,0.601,153645.0,0.777,0.0,9.0,0.115,-4.247,1.0,0.0419,147.886,4.0,0.655
Million Dollar Baby,Ava Max,Pop,9/1/2022,3198,106218899,60,54371720,44940300,171539,1646446,0,USAT22206818,3wFM8TWbbkwPuB6TyqpVDv,0.0328,0.653,184295.0,0.85,9.16e-06,2.0,0.337,-2.217,0.0,0.0867,133.017,4.0,0.642
No Money,Galantis,Pop,4/1/2016,3194,872428879,60,114782349,239961275,18644,266187,0,USAT21600941,0gb1J5UrTpzaU1s3nupgCd,0.0282,0.671,189127.0,0.916,0.00762,6.0,0.24,-4.014,0.0,0.0397,126.01,4.0,0.803
Oklahoma Smokeshow,Zach Bryan,Pop,7/15/2022,3193,283406755,77,62279409,49171406,794,363648,0,USWB12202706,0OWhKvvsHptt6vnnNUSM9a,0.0958,0.544,211739.0,0.573,0.0,8.0,0.104,-5.694,1.0,0.0356,122.977,4.0,0.233
Look At Me Now,Lil Wayne,Pop,2/1/2011,3188,420074095,65,571911363,634498093,18186,5041927,1,USJI11100017,3hsmbFKT5Cujb5GQjqEU39,0.0339,0.767,222587.0,0.677,5.51e-06,11.0,0.144,-6.128,0.0,0.184,146.155,4.0,0.538
Style,Taylor Swift,Pop,1/1/2014,3179,1216966135,74,848555837,428073160,18666,6844702,0,USCJY1431319,0ug5NqcwcFR2xrfTkc7k8e,0.00245,0.588,231000.0,0.791,0.00258,7.0,0.118,-5.595,1.0,0.0402,94.933,4.0,0.487
Feel,Davido,Electronic/Dance,3/30/2023,3202,65174919,64,37986567,479919203,7196,1062087,0,GBARL2300319,1mk8ZC9OeTZMr8Wy31LqRj,0.0923,0.837,154513.0,0.831,0.176,2.0,0.0819,-6.21,1.0,0.08,111.978,4.0,0.529
Grenade,Bruno Mars,R&B/Soul,1/1/2010,3180,1313545266,73,1310515665,147790820,226445,7702096,0,USAT21001883,4lLtanYk6tkMvooU0tWzG8,0.148,0.704,222091.0,0.558,0.0,2.0,0.107,-7.273,0.0,0.0542,110.444,4.0,0.245
Trust,Brent Faiyaz,R&B/Soul,10/19/2018,3185,526007719,71,123695264,705148582,85,1441297,1,QM24S1837815,0oufSLnKQDoBFX5mgkDCgR,0.231,0.764,158421.0,0.394,9.37e-05,8.0,0.117,-8.559,1.0,0.152,92.009,4.0,0.465
Cmo Se Siente R,Jhay Cortez,R&B/Soul,5/9/2020,3190,705672746,70,271113088,124603506,4564,633497,1,USUM72010288,2tFwfmceQa1Y6nRPhYbEtC,0.0946,0.807,227520.0,0.606,0.0,3.0,0.119,-8.871,0.0,0.088,92.988,4.0,0.304
Little Talks,Of Monsters and Men,Rock,1/1/2011,3217,1050676021,75,95461283,162004699,117045,15749222,0,USUM71119106,2ihCaVdNZmnHZWt0fvAM7B,0.0206,0.457,266600.0,0.757,0.0,1.0,0.146,-5.177,1.0,0.032,102.961,4.0,0.417
Aye,Lil Uzi Vert,R&B/Soul,6/30/2023,3204,73140012,62,4645872,75770759,1410,175009,1,USAT22306849,2Hc1LaV6bzFil3dE71eORA,0.000713,0.777,207836.0,0.604,5.64e-05,9.0,0.151,-4.452,0.0,0.0397,111.998,4.0,0.121
Without Me,Eminem,Latin,1/1/2002,3210,2146682342,83,347730526,177890147,2668,13371463,1,USIR10211038,7lQ8MOhq6IN2w8EYcFNSUk,0.00286,0.908,290320.0,0.669,0.0,7.0,0.237,-2.827,1.0,0.0738,112.238,4.0,0.662
Leave A Light On,Tom Walker,Pop,10/13/2017,3220,616379687,65,348579880,205457689,78118,13625815,0,GBARL1701655,4iVVU8DyQvOVsKafv3KWIF,0.0146,0.585,185863.0,0.625,1.8e-06,5.0,0.131,-5.94,1.0,0.109,68.68,4.0,0.28
Ahora Me Llama,KAROL G,R&B/Soul,5/26/2017,3208,338782953,64,1100136050,99920646,1822,1724227,1,USUM71703012,0alSPoUfrGb0RdVVG4Lf3n,0.00949,0.646,235227.0,0.573,3.98e-05,7.0,0.0932,-5.716,0.0,0.041,134.979,4.0,0.109
Amigos Con Derechos,Reik,Pop,8/31/2018,3203,503187980,65,857645221,40522645,104,1724848,0,MXF011800409,4yVO0wOhXsZC1RuPgHP524,0.0464,0.678,227480.0,0.806,0.0,1.0,0.0673,-3.334,1.0,0.0648,183.984,4.0,0.614
Lost Boy,Ruth B.,Acoustic/Folk,8/21/2015,3207,840781611,64,32641573,160655710,1910,3966093,0,USSM11506787,0zMzyHAeMvwq5CRstru1Fp,0.963,0.586,276067.0,0.128,0.0,7.0,0.0858,-9.297,1.0,0.0496,123.498,4.0,0.371
More Than You Know,Axwell /\ Ingrosso,Pop,5/24/2017,3218,1346174222,75,68221936,87048066,99714,9094363,0,GBUM71701735,6h5PAsRni4IRlxWr6uDPTP,0.0275,0.646,203000.0,0.741,0.0,5.0,0.312,-4.973,0.0,0.034,123.077,4.0,0.571
Diamondz N Roses,VaporGod,Instrumental/Ambient,3/23/2023,3205,33044062,6,17304165,2490290769,4,42664,0,QZHN42330211,7o5azrUSlZPVVIt9yjyLrt,0.00526,0.493,264263.0,0.433,0.852,0.0,0.129,-12.367,1.0,0.324,107.493,4.0,0.226
Mala Fama,Danna Paola,Latin,3/28/2019,3209,346737588,62,859633229,141133651,3395,710052,0,MXUM71900480,2D9itdl85AQVNpTfrxvUGj,0.182,0.765,182600.0,0.578,1.05e-05,6.0,0.0567,-4.361,0.0,0.0918,176.004,4.0,0.82
Banking On Me,Gunna,Acoustic/Folk,1/7/2022,3222,170941932,62,68412662,101411557,38519,824789,1,QMCE32200098,7Fege3yv4dvehB3NdRBGwI,0.613,0.793,200000.0,0.308,1.68e-05,0.0,0.0953,-10.414,0.0,0.0466,135.143,4.0,0.46
Paris,The Chainsmokers,Pop,1/13/2017,3243,1188567787,68,96234317,388633141,47278,4914487,0,USQX91603031,72jbDTw1piOOj770jWNeaG,0.0215,0.653,221507.0,0.658,1.66e-06,2.0,0.0939,-6.428,1.0,0.0304,99.99,4.0,0.219
Not So Bad Leans Gone Cold,Rae Sremmurd,R&B/Soul,4/7/2023,3230,45382812,57,55687483,53885377,1377,1004688,1,USUM72303405,4qZLvqy5Wg4sgQ9gKusb1B,0.151,0.755,198904.0,0.437,0.0,7.0,0.106,-8.764,0.0,0.0741,145.967,4.0,0.42
Swimming Pools Drank,Kendrick Lamar,Hip-Hop/Rap,1/1/2012,3227,731646994,75,149345457,87387158,126,6577435,1,USUM71207642,6REbwUNlppTfcnV4d4ZoZi,0.00625,0.693,247800.0,0.445,0.000234,8.0,0.0899,-5.892,1.0,0.257,74.044,4.0,0.199
Koolaid,Bring Me The Horizon,Rock,1/5/2024,3235,49756092,73,16624763,4372,3566,65087,1,GBARL2301975,0hpWmAB3L0OJ3VBeMkOQUu,0.000201,0.308,228470.0,0.943,1.37e-06,5.0,0.649,-3.436,0.0,0.194,149.758,4.0,0.287
Cant Remember To Forget You,Shakira,Pop,1/13/2014,3228,526083566,69,1460145349,212271619,11313,5075463,0,USRC11301790,7o1Pm9jpH0wFpN5g793Lnq,0.122,0.694,206867.0,0.81,0.0,11.0,0.141,-3.556,0.0,0.0661,137.968,4.0,0.824
Bad Things With Camila Cabello,mgk,Pop,10/14/2016,3226,683966195,65,570116637,57154966,14822,6123810,0,USUM71609854,1PSBzsahR2AKwLJgx8ehBj,0.214,0.697,239293.0,0.691,0.0,2.0,0.185,-4.757,1.0,0.146,137.853,4.0,0.305
Softcore,The Neighbourhood,Pop,3/9/2018,3234,915401494,80,223385717,1120661792,1149,4588227,0,USSM11800523,2K7xn816oNHJZ0aVqdQsha,0.0484,0.575,206280.0,0.568,0.000417,9.0,0.286,-5.509,0.0,0.03,93.986,4.0,0.37
Sacrifice,The Weeknd,Pop,2/5/2021,3240,387273112,65,103938760,179105827,201646,1926829,1,USUG12106685,1nH2PkJL1XoUq8oE6tBZoU,0.0296,0.735,188918.0,0.795,3.18e-05,11.0,0.0678,-6.523,0.0,0.113,122.0,4.0,0.905
Attention,Doja Cat,Pop,6/16/2023,3239,124343335,59,38371589,244276844,18360,497479,1,USRC12301102,11xC6P3iKYpFThT6Ce1KdG,0.12,0.76,275000.0,0.57,0.03,2.0,0.11,-7.91,1.0,0.25,87.98,4.0,0.42
Replay,Iyaz,Pop,1/1/2009,3232,941989512,74,680420701,239082117,37387,6223045,0,USRE10901161,4E5P1XyAFtrjpiIxkydly4,0.173,0.706,182307.0,0.751,0.0,9.0,0.168,-6.323,1.0,0.0708,91.031,4.0,0.195
Phonky Town,PlayaPhonk,Hip-Hop/Rap,3/16/2021,3242,272702293,62,79195534,1530938016,9,1942410,1,QZDA82146449,5mnpMkzp3Z2RCCbwIEZCbv,0.363,0.805,141343.0,0.816,0.826,1.0,0.121,-4.685,1.0,0.346,124.966,4.0,0.338
We Rollin,Shubh,R&B/Soul,9/17/2021,3245,258337879,65,297136479,226438634,93,339861,1,QZMEQ2168582,6ZYxNjuAU9Vy3VtF6W1dtE,0.261,0.82,199206.0,0.504,7e-06,4.0,0.104,-9.113,0.0,0.141,85.016,4.0,0.275
Si Te La Encuentras Por Ah,Feid,R&B/Soul,8/5/2022,3254,245582383,65,100812283,97281914,5593,313095,0,USUM72214628,2vsoD8S1OyrWSVIA43hjaU,0.144,0.736,191507.0,0.569,5.27e-05,8.0,0.112,-3.559,0.0,0.0779,171.973,4.0,0.433
Daru Badnaam,Param Singh,Indie/Alternative,12/24/2016,3246,92896589,57,1409748329,203136653,367,263588,0,GBLQN1619802,22Gc3Y3GMo78xMROqIFQwY,0.44,0.54,185000.0,0.68,0.0,8.0,0.16,-3.89,0.0,0.15,90.04,4.0,0.85
Narcissistic Personality Disorder,Odetari,Rock,4/1/2023,3248,183162195,69,45192343,229093751,7,469880,1,QZHN62339350,6lDJ0CkQ6LdQv5EUQ39rpg,0.0128,0.509,110417.0,0.927,3.59e-06,11.0,0.169,-3.721,1.0,0.333,151.739,4.0,0.323
Memory Lane,Old Dominion,Pop,1/5/2023,3260,116035112,61,11537522,10490564,152815,312027,0,USAN22200051,1nrgBXtczBXNSlqIezjwbR,0.0185,0.647,172480.0,0.774,1.47e-05,6.0,0.0849,-5.136,1.0,0.0362,118.968,4.0,0.376
The Shade,Rex Orange County,Latin,3/11/2022,3263,350427750,71,124215789,569263172,15807,477438,0,USRC12102927,1gH1h30wkQdd9zhY3j7a8T,0.391,0.898,181507.0,0.509,0.0,5.0,0.0876,-7.973,1.0,0.062,119.869,4.0,0.727
You,Regard,Pop,4/16/2021,3249,313144836,62,63377694,105002413,122148,2293223,1,GBCEN2100035,2cc8Sw1OnCuA5bV8nqWqpE,0.0592,0.691,233386.0,0.695,0.0,0.0,0.0647,-5.6,1.0,0.0367,106.064,4.0,0.514
Thinking Out Loud,Ed Sheeran,Indie/Alternative,11/20/2011,3253,2502925593,76,430771444,548933681,197343,26904347,0,GBAHS1400099,3cw4Y2ziYYiJV49bWN5H1D,0.474,0.781,281560.0,0.445,0.0,2.0,0.184,-6.061,1.0,0.0295,78.998,4.0,0.591
Mbappe,Eladio Carrion,Indie/Alternative,11/18/2022,3250,204730798,68,94105710,411286349,4737,258504,1,QMDA72266870,2lmWwBLVJ2P0HX491zkYws,0.548,0.712,147692.0,0.684,0.0,7.0,0.168,-4.887,1.0,0.0512,130.038,4.0,0.513
Maria,HWASA,Pop,6/29/2020,3258,280901994,63,489518287,948594062,3915,126970,0,KRA382002246,0ZeGfEAL5Rl4pd5LZBGuEK,0.238,0.658,199027.0,0.749,2.03e-06,9.0,0.272,-2.967,0.0,0.0634,128.909,4.0,0.442
Primer Aviso,Maria Becerra,Latin,2/29/2024,3244,28563790,19,40333378,1423100,4075,59172,0,USWL12400615,6EWPFLaVPVmuhmA7J3ASP8,0.231,0.846,182891.0,0.82,0.0,11.0,0.262,-3.186,0.0,0.129,92.954,4.0,0.671
Butakera,La Joaqui,Indie/Alternative,7/28/2022,3259,127392768,59,129725858,2966243206,1253,282479,0,ARACN2200009,60DHrnRAhNJMy4WeEf23NH,0.56,0.871,143402.0,0.563,0.0,1.0,0.0665,-6.422,1.0,0.0618,88.96,4.0,0.457
Savage,aespa,Pop,10/5/2021,3247,222400657,68,399807694,936285256,3257,400154,0,KRA302100326,3dbLT62Cvs46Ju7a8gpr36,0.124,0.727,238144.0,0.879,1.17e-05,9.0,0.244,-1.167,1.0,0.129,146.959,4.0,0.671
Mad At Disney,salem ilese,Indie/Alternative,6/24/2020,3265,335604759,3,155802565,2759903957,21424,1008719,0,QMEZE2076989,0PlzctO0nv2sSIFmqDSE6h,0.424,0.738,136839.0,0.621,7.39e-06,0.0,0.692,-7.313,1.0,0.0486,113.968,4.0,0.715
Trojan Horse,Dave,Hip-Hop/Rap,6/4/2023,3252,76510509,64,11734153,76912,127,138675,1,GBUM72305707,16D8OTSQ2qq9SEMzijwZiH,0.487,0.894,248867.0,0.703,0.0,7.0,0.191,-4.147,1.0,0.35,138.193,4.0,0.771
Beautiful Girl,Luciano,R&B/Soul,4/28/2022,3255,191569959,57,55509965,129718183,12300,343759,0,DECE72201083,5xX2LYdXyx0Boa61rZOjq5,0.299,0.846,178453.0,0.419,0.000999,11.0,0.0967,-8.619,0.0,0.104,139.877,4.0,0.586
After The Storm,Kali Uchis,Pop,1/12/2018,3256,589832336,74,208632840,118952804,2371,1800184,0,GBUM71706492,1otG6j1WHNvl9WgXLWkHTo,0.301,0.702,207455.0,0.659,0.00201,4.0,0.218,-6.766,0.0,0.13,79.64,4.0,0.843
T Me Dejaste De Qu,C. Tangana,Pop,11/5/2020,3277,401979272,66,236719624,203030554,15171,1750278,0,ES5022000718,5ddFjrPG8NgQQ6xlOQIVd2,0.311,0.823,198493.0,0.723,0.00315,4.0,0.0998,-4.778,0.0,0.229,83.97,4.0,0.505
Spotless,Zach Bryan,Indie/Alternative,8/24/2023,3271,157676395,76,5025676,2359449,8672,118515,1,USWB12304905,0HEytGQM3bG1vKxER7IgVK,0.409,0.604,169467.0,0.444,0.0,0.0,0.0837,-7.695,1.0,0.0698,72.129,4.0,0.169
Egwu,Chike,Latin,12/15/2023,3272,35119540,66,45526146,163624449,1944,1958847,0,QZW9L2379698,1IMRi5UVOV77PsAgdWDvzh,0.366,0.878,136133.0,0.722,0.00311,9.0,0.141,-6.917,1.0,0.0473,117.967,4.0,0.57
Baby You,ÃÂ½ÃÂ½ÃÂ½ÃÂ½ÃÂ½ÃÂ½,Latin,1/18/2023,3273,30361093,52,30346457,1949963259,114,250538,0,JPCO02230140,7mawUh4upc0sJVHgkgY3wb,0.16,0.813,163467.0,0.578,0.0,11.0,0.151,-4.035,0.0,0.0674,169.916,4.0,0.873
Cual Es Esa,Feid,R&B/Soul,12/1/2023,3285,84131713,71,46945484,28600,3267,154493,1,USUM72318210,05sO6FK8E9l2cfwnEUTjHq,0.0179,0.916,172507.0,0.481,0.0,6.0,0.121,-4.483,0.0,0.194,95.998,4.0,0.714
Armed And Dangerous,Juice WRLD,Hip-Hop/Rap,5/23/2018,3283,786839663,70,369178947,108771380,17,763212,1,USUG11802039,5wujBwqG7INdStqGd4tRMX,0.186,0.736,169999.0,0.67,0.0,10.0,0.114,-6.702,1.0,0.311,130.032,4.0,0.845
Salimo De Noche,Tiago PZK,R&B/Soul,10/21/2021,3275,315581950,59,200961304,767313472,5092,346879,1,AR3N42100003,6P096SaOzrgGxs8NWOfX7M,0.294,0.669,177857.0,0.628,1.83e-05,2.0,0.124,-4.177,1.0,0.0526,83.803,4.0,0.784
Eladio Carrion Bzrp Music Sessions Vol 40,Bizarrap,Latin,6/9/2021,3276,312622847,66,275292905,190656582,403,515254,1,UYB282101016,1VauUM5CBX7nkLcgafQL2B,0.241,0.783,164896.0,0.524,0.0,5.0,0.271,-6.455,0.0,0.0554,117.496,4.0,0.839
Love,Kouz1,Indie/Alternative,1/13/2023,3269,41059494,40,76632734,1163210746,2210,510815,0,DGA082226042,6P6QEqvpJveXaxVHWIhctz,0.54,0.714,191866.0,0.677,0.0149,11.0,0.111,-5.97,1.0,0.0905,100.993,4.0,0.495
La Gozadera,Gente De Zona,Pop,11/20/2011,3286,613120952,69,1740143685,266381642,19259,4595901,0,USSD11500071,0OMRAvrtLWE2TvcXorRiB9,0.166,0.616,203160.0,0.989,0.0,9.0,0.172,-1.698,0.0,0.0483,95.036,4.0,0.902
I Feel Like Im Drowning,Two Feet,Pop,11/10/2017,3270,503915156,72,395172100,485983172,28138,5040350,0,USUM71709320,3aauaXWRgwCMoykMbI0Jq1,0.708,0.717,185520.0,0.577,0.00422,8.0,0.0899,-5.436,1.0,0.0491,104.926,3.0,0.235
Ando Enfocado,Jaziel Avilez,Pop,11/18/2022,3278,191918763,67,168330437,63785723,6,404205,0,QZTGS2200203,6HRCOGVHfqXk60weyHLMIo,0.124,0.668,183694.0,0.667,0.0,7.0,0.0956,-7.094,0.0,0.138,174.906,3.0,0.346
Downtown,Anitta,Latin,11/19/2017,3279,678928131,72,775603021,567535888,8828,2588672,0,BRWMB0700761,3Ga6eKrUFf12ouh9Yw3v2D,0.18,0.775,193456.0,0.679,7.26e-05,4.0,0.068,-4.985,0.0,0.135,166.008,4.0,0.619
Cr,KAROL G,Electronic/Dance,11/2/2018,3287,474863499,67,817844545,21632035,6537,51229,0,USUM71817050,4EKZsrsCKyqr64FBHLc0DU,0.126,0.715,214293.0,0.874,0.000162,6.0,0.105,-3.576,1.0,0.0548,96.995,4.0,0.652
Go Loko,YG,Pop,5/3/2019,3306,359828344,56,294072510,289928883,13007,2142565,1,USUM71904934,1kK6DwzyXJSp58u5HYWwuD,0.327,0.88,299227.0,0.67,4.17e-06,2.0,0.0662,-5.177,1.0,0.0468,101.008,4.0,0.131
Remix Exclusivo,Feid,Pop,3/17/2023,3292,185448173,66,64774453,19349275,4148,347852,1,USUM72304040,3eqCJfgJJs8iKx49KO12s3,0.0358,0.651,206947.0,0.557,0.0,5.0,0.154,-5.466,0.0,0.204,87.063,4.0,0.711
Penjaga Hati,Nadhif Basalamah,Acoustic/Folk,6/21/2023,3304,252681087,76,99627762,341258424,4037,163467,0,DGA052306119,6i9Ci0IN1q1GcnhdbKU7kZ,0.879,0.509,260346.0,0.359,0.0289,2.0,0.19,-8.993,1.0,0.0279,155.799,4.0,0.329
Vaathi Coming From Master,Anirudh Ravichander,Pop,3/10/2020,3300,94152948,56,675223784,848894091,323,166731,0,INS172000675,2BcPFQ7nrtUObgAs72xaac,0.276,0.643,228258.0,0.952,0.49,7.0,0.0588,-4.15,1.0,0.246,164.784,4.0,0.585
3 Headed Goat,Lil Durk,Hip-Hop/Rap,5/7/2020,3294,354889332,65,143802247,91865926,5126,881261,1,USUM72009132,6Tguhaf2uAe6OjRLsR2Tql,0.269,0.846,169532.0,0.48,0.0,8.0,0.0989,-8.618,0.0,0.359,143.029,4.0,0.419
La Playa,Myke Towers,Pop,4/9/2019,3290,322757243,62,640816810,215995105,1370,833830,1,QM6MZ1924281,0jeS8PyyIRAG0A3t5DtL71,0.108,0.796,207731.0,0.683,0.0,10.0,0.107,-2.754,0.0,0.15,140.108,4.0,0.353
Pasilyo,SunKissed Lola,Indie/Alternative,10/28/2022,3301,219619875,69,99634133,513855630,1523,269368,0,AUBEC2225179,0uZFcsx96wzbixsULmrg8o,0.42,0.716,270250.0,0.61,2.77e-05,2.0,0.177,-4.674,1.0,0.0348,120.069,3.0,0.41
Wasted Summers,juju<3,R&B/Soul,7/12/2023,3307,145323071,73,3663144,725884052,67,230133,0,QZNWT2328449,43MifzVnh8W3jJN0xqU9jR,0.106,0.633,130385.0,0.643,0.00831,0.0,0.78,-8.122,1.0,0.0252,103.842,4.0,0.472
Seasons,Thirty Seconds To Mars,Pop,8/15/2023,3311,21188649,53,3560845,34908043,131214,518264,1,USC4R2228396,5AVwPRQ5X1pNqYrHd1cjli,0.111,0.582,166149.0,0.724,1.02e-06,9.0,0.336,-5.031,1.0,0.0333,170.029,4.0,0.373
Summer Days,Martin Garrix,Pop,4/25/2019,3314,650003788,66,81796283,1556374953,2151,2791949,1,NLM5S1900528,7Feaw9WAEREY0DUOSXJLOM,0.179,0.661,163805.0,0.723,1.23e-05,5.0,0.14,-6.976,0.0,0.0566,113.778,4.0,0.316
Con La Brisa,Foudeqush,Indie/Alternative,11/4/2022,3313,92384851,59,170892300,326613325,194,1926994,0,USHR12244835,2LSsSV7V33wM9EKQA2xjGS,0.47,0.608,167387.0,0.429,0.245,2.0,0.129,-10.336,0.0,0.0316,113.818,4.0,0.242
Someone To You,BANNERS,Rock,6/9/2017,3312,840041803,70,219305472,1133729550,166006,5463138,0,USUM71705215,2f0pn9DkEJwAzXApnFh5cr,0.00517,0.52,219801.0,0.903,0.0,2.0,0.254,-5.497,1.0,0.042,74.988,4.0,0.652
Show Yourself,Idina Menzel,Acoustic/Folk,11/15/2019,3299,261261513,62,636887969,85253285,996,271492,0,USWD11994671,50WeOnXhM1H7AZEeIDoWfZ,0.726,0.321,260907.0,0.432,9.08e-05,6.0,0.0607,-7.071,1.0,0.03,123.304,4.0,0.172
Cheat On Me,Burna Boy,R&B/Soul,8/22/2023,3293,57146959,58,10407451,16954,5236,276612,1,USAT22307525,3FyxwVvc9JqmVl5IVDPaNU,0.124,0.734,222640.0,0.648,0.0,4.0,0.215,-5.509,1.0,0.173,97.984,4.0,0.672
In Your Love,Tyler Childers,Acoustic/Folk,7/27/2023,3305,86069322,60,15451799,101213993,34979,287728,0,USRC12300844,1olWQ1LOUYs4VBwx5N8Lz9,0.844,0.534,225827.0,0.409,0.000656,7.0,0.115,-9.559,1.0,0.0378,127.357,4.0,0.243
Poker Face,Lady Gaga,Latin,1/1/2008,3302,1285242562,77,256379013,1231170484,287903,8551662,0,USUM70824409,1QV6tiMFM6fSOKOGLMHYYg,0.119,0.851,237200.0,0.806,1.72e-06,4.0,0.121,-4.618,1.0,0.0787,119.001,4.0,0.774
Stunnin,Curtis Waters,Latin,5/19/2020,3320,312678365,56,68518582,2130678972,34306,2434937,1,QZES82074435,1AZlrB115OgwTVA948JiTI,0.33,0.885,144000.0,0.685,0.0,11.0,0.148,-6.429,0.0,0.0627,99.954,4.0,0.937
Privileged Rappers,Drake,Latin,11/4/2022,3330,167840439,64,25641544,52937881,24,420954,1,USUG12208602,7l2nxyx7IkBX5orhkALg0V,0.00326,0.933,160821.0,0.602,0.0,5.0,0.128,-7.532,1.0,0.189,144.041,4.0,0.65
Umbrella,Rihanna,Pop,1/1/2007,3340,1535595924,77,1266946594,123440263,262819,166195,0,USUM70736771,49FYlytm3dAAraYgpoJZux,0.00906,0.585,275987.0,0.828,0.0,1.0,0.0426,-4.603,1.0,0.124,174.034,4.0,0.584
Candy,Doja Cat,Indie/Alternative,3/23/2018,3323,404872050,72,89852977,3235980364,970,2475830,1,USRC11801164,1VJwtWR6z7SpZRwipI12be,0.513,0.689,190920.0,0.516,0.0,8.0,0.163,-5.857,1.0,0.0444,124.876,4.0,0.209
Enough Is Enough,Post Malone,Rock,7/28/2023,3326,106740885,66,4758436,12122087,48065,432706,1,USUM72306021,3BHFResGQiUvbYToUdaDQz,0.0128,0.491,165175.0,0.748,0.0,0.0,0.106,-5.019,1.0,0.0324,165.996,4.0,0.379
Baila Conmigo With Rauw Alejandro,Selena Gomez,Latin,1/29/2021,3335,479276199,60,228278348,303099826,34379,1495399,0,USUG12100193,079Ey5uxL04AKPQgVQwx5h,0.0215,0.823,186088.0,0.544,0.00315,5.0,0.0966,-7.132,1.0,0.0715,149.903,4.0,0.664
As Lo Quiso,Eslabon Armado,Pop,4/28/2023,3327,173061521,67,53668901,239225982,2,604065,0,USE7D2300024,6X5WZbJzXtk6aO03HlxuZ9,0.302,0.698,205300.0,0.664,0.0,8.0,0.268,-4.027,0.0,0.0406,144.981,3.0,0.747
